OBJECT_ID,ALARM_ID,ALARM_LVL,ALARM_DESC,ALARM_DESC_TW
OHCV_5,9902,1,[M49902][RFID2].ERR Read_Err[Operate],[M49902][RFID2].ERR Read Error[人員判斷]
OHCV_5,9903,1,[M49903][RFID2].ERR Send_ERROR,[M49903][RFID2].ERR 送信異常檢知
OHCV_5,9904,1,[M49904][RFID2].ERR Send TimeOut,[M49904][RFID2].ERR 送信等待愈時
OHCV_5,9905,1,[M49905][RFID2].ERR Receive_ERROR,[M49905][RFID2].ERR 受信異常檢知
OHCV_5,9906,1,[M49906][RFID2].ERR Receive_TimeOut,[M49906][RFID2].ERR 受信等待愈時
OHCV_5,9907,1,[M49907][RFID2].ERR Read.Data.Error,[M49907][RFID2].ERR 資料解析異常
OHCV_5,9908,1,[M49908][RFID2].ERR CH Open time out,[M49908][RFID2].ERR CH Open愈時
OHCV_5,9909,1,[M49909][RFID2].ERR Spare,[M49909][RFID2].ERR Spare
OHCV_5,9910,1,[M49910][RFID2].ERR Spare,[M49910][RFID2].ERR Spare
OHCV_5,9911,1,[M49911][RFID2].ERR Spare,[M49911][RFID2].ERR Spare
OHCV_5,9912,1,[M49912][RFID2].ERR Send abnormal FLAG,[M49912][RFID2].ERR 發送異常FLAG
OHCV_5,9913,1,[M49913][RFID2].ERR Spare,[M49913][RFID2].ERR Spare
OHCV_5,9914,1,[M49914][RFID2].ERR Spare,[M49914][RFID2].ERR Spare
OHCV_5,9915,1,[M49915][RFID2].ERR Spare,[M49915][RFID2].ERR Spare
OHCV_5,9916,1,[M49916][RFID2],[M49916][RFID2]
OHCV_5,9917,1,[M49917][RFID2],[M49917][RFID2]
OHCV_5,9918,1,[M49918][RFID2],[M49918][RFID2]
OHCV_5,9919,1,[M49919][RFID2],[M49919][RFID2]
OHCV_5,9920,1,[M49920][RFID3].ERR Module NO Ready',[M49920][RFID3].ERR Module NO Ready'
OHCV_5,9921,1,[M49921][RFID3].ERR Modele Error,[M49921][RFID3].ERR Modele Error
OHCV_5,9922,1,[M49922][RFID3].ERR Read_Err[Operate],[M49922][RFID3].ERR Read Error[人員判斷]
OHCV_5,9923,1,[M49923][RFID3].ERR Send_ERROR,[M49923][RFID3].ERR 送信異常檢知
OHCV_5,9924,1,[M49924][RFID3].ERR Send TimeOut,[M49924][RFID3].ERR 送信等待愈時
OHCV_5,9925,1,[M49925][RFID3].ERR Receive_ERROR,[M49925][RFID3].ERR 受信異常檢知
OHCV_5,9926,1,[M49926][RFID3].ERR Receive_TimeOut,[M49926][RFID3].ERR 受信等待愈時
OHCV_5,9927,1,[M49927][RFID3].ERR Read.Data.Error,[M49927][RFID3].ERR 資料解析異常
OHCV_5,9928,1,[M49928][RFID3].ERR CH Open time out,[M49928][RFID3].ERR CH Open愈時
OHCV_5,9929,1,[M49929][RFID3].ERR Spare,[M49929][RFID3].ERR Spare
OHCV_5,9930,1,[M49930][RFID3].ERR Spare,[M49930][RFID3].ERR Spare
OHCV_5,9931,1,[M49931][RFID3].ERR Spare,[M49931][RFID3].ERR Spare
OHCV_5,9932,1,[M49932][RFID3].ERR Send abnormal FLAG,[M49932][RFID3].ERR 發送異常FLAG
OHCV_5,9933,1,[M49933][RFID3].ERR Spare,[M49933][RFID3].ERR Spare
OHCV_5,9934,1,[M49934][RFID3].ERR Spare,[M49934][RFID3].ERR Spare
OHCV_5,9935,1,[M49935][RFID3].ERR Spare,[M49935][RFID3].ERR Spare
OHCV_5,9936,1,[M49936][RFID3],[M49936][RFID3]
OHCV_5,9937,1,[M49937][RFID3],[M49937][RFID3]
OHCV_5,9938,1,[M49938][RFID3],[M49938][RFID3]
OHCV_5,9939,1,[M49939][RFID3],[M49939][RFID3]
OHCV_5,9940,1,[M49940][RFID4].ERR Module NO Ready',[M49940][RFID4].ERR Module NO Ready'
OHCV_5,9941,1,[M49941][RFID4].ERR Modele Error,[M49941][RFID4].ERR Modele Error
OHCV_5,9942,1,[M49942][RFID4].ERR Read_Err[Operate],[M49942][RFID4].ERR Read Error[人員判斷]
OHCV_5,9943,1,[M49943][RFID4].ERR Send_ERROR,[M49943][RFID4].ERR 送信異常檢知
OHCV_5,9944,1,[M49944][RFID4].ERR Send TimeOut,[M49944][RFID4].ERR 送信等待愈時
OHCV_5,9945,1,[M49945][RFID4].ERR Receive_ERROR,[M49945][RFID4].ERR 受信異常檢知
OHCV_5,9946,1,[M49946][RFID4].ERR Receive_TimeOut,[M49946][RFID4].ERR 受信等待愈時
OHCV_5,9947,1,[M49947][RFID4].ERR Read.Data.Error,[M49947][RFID4].ERR 資料解析異常
OHCV_5,9948,1,[M49948][RFID4].ERR CH Open time out,[M49948][RFID4].ERR CH Open愈時
OHCV_5,9949,1,[M49949][RFID4].ERR Spare,[M49949][RFID4].ERR Spare
OHCV_5,9950,1,[M49950][RFID4].ERR Spare,[M49950][RFID4].ERR Spare
OHCV_5,9951,1,[M49951][RFID4].ERR Spare,[M49951][RFID4].ERR Spare
OHCV_5,9952,1,[M49952][RFID4].ERR Send abnormal FLAG,[M49952][RFID4].ERR 發送異常FLAG
OHCV_5,9953,1,[M49953][RFID4].ERR Spare,[M49953][RFID4].ERR Spare
OHCV_5,9954,1,[M49954][RFID4].ERR Spare,[M49954][RFID4].ERR Spare
OHCV_5,9955,1,[M49955][RFID4].ERR Spare,[M49955][RFID4].ERR Spare
OHCV_5,9956,1,[M49956][RFID4],[M49956][RFID4]
OHCV_5,9957,1,[M49957][RFID4],[M49957][RFID4]
OHCV_5,9958,1,[M49958][RFID4],[M49958][RFID4]
OHCV_5,9959,1,[M49959][RFID4],[M49959][RFID4]
OHCV_5,9990,2,[M49990],[M49990]
OHCV_5,9991,2,[M49991],[M49991]
OHCV_5,9992,2,[M49992],[M49992]
OHCV_5,9993,2,[M49993],[M49993]
OHCV_5,8630,2,[M28630]:[Port]L/U_REQ On->TR_REQ ON Time Outr,[M28630]:[Port]L/U_REQ On->TR_REQ ON Time Out
OHCV_5,8631,2,[M28631]:[Port]TR_Req On ->Busy ON TP2 timeout,[M28631]:[Port]TR_Req On ->Busy ON TP2愈時
OHCV_5,8632,2,[M28632]:[Port]Busy On->CARRIER Test  TP3 timeout,[M28632]:[Port]Busy On->CARRIER檢測 TP3愈時
OHCV_5,8633,2,[M28633]:[Port]U_REQ OFF->Busy OFF TP4 timeout,[M28633]:[Port]U_REQ OFF->Busy OFF TP4愈時
OHCV_5,8634,2,[M28634]:[Port]Ready OFF->Valid OFF TP5 timeout,[M28634]:[Port]Ready OFF->Valid OFF TP5愈時
OHCV_5,8635,2,[M28635]:[Port]Valid OFF->VALID OFF TP6 timeout,[M28635]:[Port]Valid OFF->VALID OFF TP6愈時
OHCV_5,8636,2,[M28636]:[Port]ValidOFF in handshake,[M28636]:[Port]交握中ValidOFF
OHCV_7,1,2,[M40001][SYS_A],[M40001][SYS_A]
OHCV_7,2,2,[M40002][SYS_A]Interlock,[M40002][SYS_A]Interlock
OHCV_7,3,2,[M40003][SYS_A]AIR Low,[M40003][SYS_A]AIR Low
OHCV_7,4,2,[M40004][SYS_A]Vaccum Low,[M40004][SYS_A]Vaccum Low
OHCV_7,5,2,[M40005][SYS_A],[M40005][SYS_A]
OHCV_7,6,2,[M40006][SYS_A],[M40006][SYS_A]
OHCV_7,7,2,[M40007][SYS_A],[M40007][SYS_A]
OHCV_7,8,2,[M40008][SYS_A],[M40008][SYS_A]
OHCV_7,9,2,[M40009][SYS_A],[M40009][SYS_A]
OHCV_7,10,2,[M40010][SYS_A]P7 BOX ERROR,[M40010][SYS_A]P7 BOX ERROR
OHCV_7,11,2,[M40011][SYS_A]P9 BOX ERROR,[M40011][SYS_A]P9 BOX ERROR
OHCV_7,12,2,[M40012][SYS_A],[M40012][SYS_A]
OHCV_7,13,2,[M40013][SYS_A],[M40013][SYS_A]
OHCV_7,14,2,[M40014][SYS_A],[M40014][SYS_A]
OHCV_7,15,2,[M40015][SYS_A],[M40015][SYS_A]
OHCV_7,16,2,[M40016][SYS_A],[M40016][SYS_A]
OHCV_7,17,2,[M40017][SYS_A],[M40017][SYS_A]
OHCV_7,18,2,[M40018][SYS_A],[M40018][SYS_A]
OHCV_7,19,2,[M40019][SYS_A],[M40019][SYS_A]
OHCV_7,20,2,[M40020][SYS_A]EMO ON_MAIN,[M40020][SYS_A]EMO觸發_MAIN
OHCV_7,21,2,[M40021][SYS_A],[M40021][SYS_A]
OHCV_7,22,2,[M40022][SYS_A]EMO trigger _ handheld man-machine,[M40022][SYS_A]EMO觸發_手持人機
OHCV_7,23,2,[M40023][SYS_A],[M40023][SYS_A]
OHCV_7,24,2,[M40024][SYS_A],[M40024][SYS_A]
OHCV_7,25,2,[M40025][SYS_A]Maintance door open,[M40025][SYS_A]維修門開啟
OHCV_7,26,2,[M40026][SYS_A]fire ON,[M40026][SYS_A]火災信號ON
OHCV_7,27,2,[M40027][SYS_A],[M40027][SYS_A]
OHCV_7,28,2,[M40028][SYS_A],[M40028][SYS_A]
OHCV_7,29,2,[M40029][SYS_A],[M40029][SYS_A]
OHCV_7,30,2,[M40030][SYS_A],[M40030][SYS_A]
OHCV_7,31,2,[M40031][SYS_A],[M40031][SYS_A]
OHCV_7,32,2,[M40032][SYS_A],[M40032][SYS_A]
OHCV_7,33,2,[M40033][SYS_A],[M40033][SYS_A]
OHCV_7,34,2,[M40034][SYS_A],[M40034][SYS_A]
OHCV_7,35,2,[M40035][SYS_A],[M40035][SYS_A]
OHCV_7,36,2,[M40036][SYS_A],[M40036][SYS_A]
OHCV_7,37,2,[M40037][SYS_A],[M40037][SYS_A]
OHCV_7,38,2,[M40038][SYS_A],[M40038][SYS_A]
OHCV_7,39,2,[M40039][SYS_A],[M40039][SYS_A]
OHCV_7,40,2,[M40040][SYS_A],[M40040][SYS_A]
OHCV_7,41,2,[M40041][SYS_A],[M40041][SYS_A]
OHCV_7,42,2,[M40042][SYS_A],[M40042][SYS_A]
OHCV_7,43,2,[M40043][SYS_A],[M40043][SYS_A]
OHCV_7,44,2,[M40044][SYS_A],[M40044][SYS_A]
OHCV_7,45,2,[M40045][SYS_A],[M40045][SYS_A]
OHCV_7,46,2,[M40046][SYS_A],[M40046][SYS_A]
OHCV_7,47,2,[M40047][SYS_A],[M40047][SYS_A]
OHCV_7,48,2,[M40048][SYS_A],[M40048][SYS_A]
OHCV_7,49,2,[M40049][SYS_A],[M40049][SYS_A]
OHCV_7,50,2,[M40050][SYS_A],[M40050][SYS_A]
OHCV_7,51,2,[M40051][SYS_A],[M40051][SYS_A]
OHCV_7,52,2,[M40052][SYS_A],[M40052][SYS_A]
OHCV_7,53,2,[M40053][SYS_A],[M40053][SYS_A]
OHCV_7,54,2,[M40054][SYS_A],[M40054][SYS_A]
OHCV_7,55,2,[M40055][SYS_A],[M40055][SYS_A]
OHCV_7,56,2,[M40056][SYS_A],[M40056][SYS_A]
OHCV_7,57,2,[M40057][SYS_A],[M40057][SYS_A]
OHCV_7,58,2,[M40058][SYS_A],[M40058][SYS_A]
OHCV_7,59,2,[M40059][SYS_A],[M40059][SYS_A]
OHCV_7,60,2,[M40060][SYS_A],[M40060][SYS_A]
OHCV_7,61,2,[M40061][SYS_A],[M40061][SYS_A]
OHCV_7,62,2,[M40062][SYS_A],[M40062][SYS_A]
OHCV_7,63,2,[M40063][SYS_A],[M40063][SYS_A]
OHCV_7,64,2,[M40064][SYS_A],[M40064][SYS_A]
OHCV_7,65,2,[M40065][SYS_A],[M40065][SYS_A]
OHCV_7,66,2,[M40066][SYS_A],[M40066][SYS_A]
OHCV_7,67,2,[M40067][SYS_A],[M40067][SYS_A]
OHCV_7,68,2,[M40068][SYS_A],[M40068][SYS_A]
OHCV_7,69,2,[M40069][SYS_A],[M40069][SYS_A]
OHCV_7,70,2,[M40070][SYS_A],[M40070][SYS_A]
OHCV_7,71,2,[M40071][SYS_A],[M40071][SYS_A]
OHCV_7,72,2,[M40072][SYS_A],[M40072][SYS_A]
OHCV_7,73,2,[M40073][SYS_A],[M40073][SYS_A]
OHCV_7,74,2,[M40074][SYS_A],[M40074][SYS_A]
OHCV_7,75,2,[M40075][SYS_A],[M40075][SYS_A]
OHCV_7,76,2,[M40076][SYS_A],[M40076][SYS_A]
OHCV_7,77,2,[M40077][SYS_A],[M40077][SYS_A]
OHCV_7,78,2,[M40078][SYS_A],[M40078][SYS_A]
OHCV_7,79,2,[M40079][SYS_A],[M40079][SYS_A]
OHCV_7,80,2,[M40080][SYS_A],[M40080][SYS_A]
OHCV_7,81,2,[M40081][SYS_A],[M40081][SYS_A]
OHCV_7,82,2,[M40082][SYS_A],[M40082][SYS_A]
OHCV_7,83,2,[M40083][SYS_A],[M40083][SYS_A]
OHCV_7,84,2,[M40084][SYS_A],[M40084][SYS_A]
OHCV_7,85,2,[M40085][SYS_A],[M40085][SYS_A]
OHCV_7,86,2,[M40086][SYS_A],[M40086][SYS_A]
OHCV_7,87,2,[M40087][SYS_A],[M40087][SYS_A]
OHCV_7,88,2,[M40088][SYS_A],[M40088][SYS_A]
OHCV_7,89,2,[M40089][SYS_A],[M40089][SYS_A]
OHCV_7,90,2,[M40090][SYS_A],[M40090][SYS_A]
OHCV_7,91,2,[M40091][SYS_A],[M40091][SYS_A]
OHCV_7,92,2,[M40092][SYS_A],[M40092][SYS_A]
OHCV_7,93,2,[M40093][SYS_A],[M40093][SYS_A]
OHCV_7,94,2,[M40094][SYS_A],[M40094][SYS_A]
OHCV_7,95,2,[M40095][SYS_A],[M40095][SYS_A]
OHCV_7,96,2,[M40096][SYS_A],[M40096][SYS_A]
OHCV_7,97,2,[M40097][SYS_A],[M40097][SYS_A]
OHCV_7,98,2,[M40098][SYS_A],[M40098][SYS_A]
OHCV_7,99,2,[M40099][SYS_A],[M40099][SYS_A]
OHCV_7,100,1,[M40100][SYS_W]Power OFF,[M40100][SYS_W]運轉入 未啟動
OHCV_7,101,1,[M40101][SYS_W]Block#1 Local Ctrl Mode,[M40101][SYS_W]Block#1 Local Ctrl Mode
OHCV_7,102,1,[M40102][SYS_W]Block#2 Local Ctrl Mode,[M40102][SYS_W]Block#2 Local Ctrl Mode
OHCV_7,103,1,[M40103][SYS_W]Block#3 Local Ctrl Mode,[M40103][SYS_W]Block#3 Local Ctrl Mode
OHCV_7,104,1,[M40104][SYS_W]Block#4 Local Ctrl Mode,[M40104][SYS_W]Block#4 Local Ctrl Mode
OHCV_7,105,1,[M40105][SYS_W]CtrlMode Sys&Blk#1 are different,[M40105][SYS_W]CtrlMode Sys&Blk#1相異
OHCV_7,106,1,[M40106][SYS_W]CtrlMode Sys&Blk#2 are different,[M40106][SYS_W]CtrlMode Sys&Blk#2相異
OHCV_7,107,1,[M40107][SYS_W]CtrlMode Sys&Blk#3 are different,[M40107][SYS_W]CtrlMode Sys&Blk#3相異
OHCV_7,108,1,[M40108][SYS_W]CtrlMode Sys&Blk#4 are different,[M40108][SYS_W]CtrlMode Sys&Blk#4相異
OHCV_7,109,1,[M40109][SYS_W]PLC     Batter  Low,[M40109][SYS_W]PLC     Batter  Low
OHCV_7,110,1,[M40110][SYS_W]CC_LINK Link_ERR,[M40110][SYS_W]CC_LINK Link_ERR
OHCV_7,111,1,[M40111][SYS_W]IE Field#1 communication error(OHT),[M40111][SYS_W]IE Field#1通信異常(OHT)
OHCV_7,112,1,[M40112][SYS_W]IE Field#2 communication error(Loop),[M40112][SYS_W]IE Field#2通信異常(Loop)
OHCV_7,113,1,[M40113][SYS_W]In maintenance mode,[M40113][SYS_W]維修模式中
OHCV_7,114,1,[M40114][SYS_W]History list out of range,[M40114][SYS_W]HISTORY表單超出範圍
OHCV_7,115,1,[M40115][SYS_W]CIM Message,[M40115][SYS_W]CIM Message
OHCV_7,116,1,[M40116][SYS_W]SV group setting out of range,[M40116][SYS_W]SV群組設定超出範圍
OHCV_7,117,1,[M40117][SYS_W]Block#5 Local Ctrl Mode,[M40117][SYS_W]Block#5 Local Ctrl Mode
OHCV_7,118,1,[M40118][SYS_W]CtrlMode Sys&Blk#5 are different,[M40118][SYS_W]CtrlMode Sys&Blk#5相異
OHCV_7,119,1,[M40119][SYS_W],[M40119][SYS_W]
OHCV_7,120,1,[M40120][SYS_W],[M40120][SYS_W]
OHCV_7,121,1,[M40121][SYS_W],[M40121][SYS_W]
OHCV_7,122,1,[M40122][SYS_W],[M40122][SYS_W]
OHCV_7,123,1,[M40123][SYS_W],[M40123][SYS_W]
OHCV_7,124,1,[M40124][SYS_W],[M40124][SYS_W]
OHCV_7,125,1,[M40125][SYS_W],[M40125][SYS_W]
OHCV_7,126,1,[M40126][SYS_W],[M40126][SYS_W]
OHCV_7,127,1,[M40127][SYS_W],[M40127][SYS_W]
OHCV_7,128,1,[M40128][SYS_W],[M40128][SYS_W]
OHCV_7,129,1,[M40129][SYS_W],[M40129][SYS_W]
OHCV_7,130,1,[M40130][SYS_W],[M40130][SYS_W]
OHCV_7,131,1,[M40131][SYS_W],[M40131][SYS_W]
OHCV_7,132,1,[M40132][SYS_W],[M40132][SYS_W]
OHCV_7,133,1,[M40133][SYS_W],[M40133][SYS_W]
OHCV_7,134,1,[M40134][SYS_W],[M40134][SYS_W]
OHCV_7,135,1,[M40135][SYS_W],[M40135][SYS_W]
OHCV_7,136,1,[M40136][SYS_W],[M40136][SYS_W]
OHCV_7,137,1,[M40137][SYS_W],[M40137][SYS_W]
OHCV_7,138,1,[M40138][SYS_W],[M40138][SYS_W]
OHCV_7,139,1,[M40139][SYS_W],[M40139][SYS_W]
OHCV_7,140,1,[M40140][SYS_W],[M40140][SYS_W]
OHCV_7,141,1,[M40141][SYS_W],[M40141][SYS_W]
OHCV_7,142,1,[M40142][SYS_W],[M40142][SYS_W]
OHCV_7,143,1,[M40143][SYS_W],[M40143][SYS_W]
OHCV_7,144,1,[M40144][SYS_W],[M40144][SYS_W]
OHCV_7,145,1,[M40145][SYS_W],[M40145][SYS_W]
OHCV_7,146,1,[M40146][SYS_W],[M40146][SYS_W]
OHCV_7,147,1,[M40147][SYS_W],[M40147][SYS_W]
OHCV_7,148,1,[M40148][SYS_W],[M40148][SYS_W]
OHCV_7,149,1,[M40149][SYS_W],[M40149][SYS_W]
OHCV_7,150,1,[M40150][SYS_W],[M40150][SYS_W]
OHCV_7,151,1,[M40151][SYS_W],[M40151][SYS_W]
OHCV_7,152,1,[M40152][SYS_W],[M40152][SYS_W]
OHCV_7,153,1,[M40153][SYS_W],[M40153][SYS_W]
OHCV_7,154,1,[M40154][SYS_W],[M40154][SYS_W]
OHCV_7,155,1,[M40155][SYS_W],[M40155][SYS_W]
OHCV_7,156,1,[M40156][SYS_W],[M40156][SYS_W]
OHCV_7,157,1,[M40157][SYS_W],[M40157][SYS_W]
OHCV_7,158,1,[M40158][SYS_W],[M40158][SYS_W]
OHCV_7,159,1,[M40159][SYS_W],[M40159][SYS_W]
OHCV_7,160,1,[M40160][SYS_W],[M40160][SYS_W]
OHCV_7,161,1,[M40161][SYS_W],[M40161][SYS_W]
OHCV_7,162,1,[M40162][SYS_W],[M40162][SYS_W]
OHCV_7,163,1,[M40163][SYS_W],[M40163][SYS_W]
OHCV_7,164,1,[M40164][SYS_W],[M40164][SYS_W]
OHCV_7,165,1,[M40165][SYS_W],[M40165][SYS_W]
OHCV_7,166,1,[M40166][SYS_W],[M40166][SYS_W]
OHCV_7,167,1,[M40167][SYS_W],[M40167][SYS_W]
OHCV_7,168,1,[M40168][SYS_W],[M40168][SYS_W]
OHCV_7,169,1,[M40169][SYS_W],[M40169][SYS_W]
OHCV_7,170,1,[M40170][SYS_W],[M40170][SYS_W]
OHCV_7,171,1,[M40171][SYS_W],[M40171][SYS_W]
OHCV_7,172,1,[M40172][SYS_W],[M40172][SYS_W]
OHCV_7,173,1,[M40173][SYS_W],[M40173][SYS_W]
OHCV_7,174,1,[M40174][SYS_W],[M40174][SYS_W]
OHCV_7,175,1,[M40175][SYS_W],[M40175][SYS_W]
OHCV_7,176,1,[M40176][SYS_W],[M40176][SYS_W]
OHCV_7,177,1,[M40177][SYS_W],[M40177][SYS_W]
OHCV_7,178,1,[M40178][SYS_W],[M40178][SYS_W]
OHCV_7,179,1,[M40179][SYS_W],[M40179][SYS_W]
OHCV_7,180,1,[M40180][SYS_W],[M40180][SYS_W]
OHCV_7,181,1,[M40181][SYS_W],[M40181][SYS_W]
OHCV_7,182,1,[M40182][SYS_W],[M40182][SYS_W]
OHCV_7,183,1,[M40183][SYS_W],[M40183][SYS_W]
OHCV_7,184,1,[M40184][SYS_W],[M40184][SYS_W]
OHCV_7,185,1,[M40185][SYS_W],[M40185][SYS_W]
OHCV_7,186,1,[M40186][SYS_W],[M40186][SYS_W]
OHCV_7,187,1,[M40187][SYS_W],[M40187][SYS_W]
OHCV_7,188,1,[M40188][SYS_W],[M40188][SYS_W]
OHCV_7,189,1,[M40189][SYS_W],[M40189][SYS_W]
OHCV_7,190,1,[M40190][SYS_W],[M40190][SYS_W]
OHCV_7,191,1,[M40191][SYS_W],[M40191][SYS_W]
OHCV_7,192,1,[M40192][SYS_W],[M40192][SYS_W]
OHCV_7,193,1,[M40193][SYS_W],[M40193][SYS_W]
OHCV_7,194,1,[M40194][SYS_W],[M40194][SYS_W]
OHCV_7,195,1,[M40195][SYS_W],[M40195][SYS_W]
OHCV_7,196,1,[M40196][SYS_W],[M40196][SYS_W]
OHCV_7,197,1,[M40197][SYS_W],[M40197][SYS_W]
OHCV_7,198,1,[M40198][SYS_W],[M40198][SYS_W]
OHCV_7,199,1,[M40199][SYS_W]Report ZR_values total out of range,[M40199][SYS_W]回報暫存ZR總量超出範圍
OHCV_7,300,2,[M40300][CV2]BOX Without Data,[M40300][CV2]BOX Without Data
OHCV_7,301,2,[M40301][CV2]Data Without BOX,[M40301][CV2]Data Without BOX
OHCV_7,302,2,[M40302][CV2]Receiveing time out,[M40302][CV2]受入超時
OHCV_7,303,2,[M40303][CV2]Sending time out,[M40303][CV2]送出超時
OHCV_7,304,2,[M40304][CV2]Postion 1 time out,[M40304][CV2]位置1超時
OHCV_7,305,2,[M40305][CV2]Postion 2 time out,[M40305][CV2]位置2超時
OHCV_7,306,2,[M40306][CV2]Postion 3 time out,[M40306][CV2]位置3超時
OHCV_7,307,2,[M40307][CV2]Postion 4 time out,[M40307][CV2]位置4超時
OHCV_7,308,2,[M40308][CV2]Postion 5 time out,[M40308][CV2]位置5超時
OHCV_7,309,2,[M40309][CV2]Stage SNR status abnormal,[M40309][CV2]荷有狀態異常
OHCV_7,310,2,[M40310][CV2]Postion 7 time out,[M40310][CV2]位置7超時
OHCV_7,311,2,[M40311][CV2]Postion 8 time out,[M40311][CV2]位置8超時
OHCV_7,312,2,[M40312][CV2]Postion 9 time out,[M40312][CV2]位置9超時
OHCV_7,313,2,[M40313][CV2]Postion 10 time out,[M40313][CV2]位置10超時
OHCV_7,314,2,[M40314][CV2]Postion 11 time out,[M40314][CV2]位置11超時
OHCV_7,315,2,[M40315][CV2]Postion 12 time out,[M40315][CV2]位置12超時
OHCV_7,316,2,[M40316][CV2]  0° time out,[M40316][CV2]  0度超時
OHCV_7,317,2,[M40317][CV2] 90° time out,[M40317][CV2] 90度超時
OHCV_7,318,2,[M40318][CV2]180° time out,[M40318][CV2]180度超時
OHCV_7,319,2,[M40319][CV2]270° time out,[M40319][CV2]270度超時
OHCV_7,320,2,[M40320][CV2]PIN up time out,[M40320][CV2]PIN上位超時
OHCV_7,321,2,[M40321][CV2]PIN down time out,[M40321][CV2]PIN下位超時
OHCV_7,322,2,[M40322][CV2],[M40322][CV2]
OHCV_7,323,2,[M40323][CV2],[M40323][CV2]
OHCV_7,324,2,[M40324][CV2],[M40324][CV2]
OHCV_7,325,2,[M40325][CV2],[M40325][CV2]
OHCV_7,326,2,[M40326][CV2]Vaccum ON time out,[M40326][CV2]真空吸超時
OHCV_7,327,2,[M40327][CV2]Vaccum OFF time out,[M40327][CV2]真空破超時
OHCV_7,328,2,[M40328][CV2]Electric Cylinder PSN.1 time out,[M40328][CV2]電動缸位置1超時
OHCV_7,329,2,[M40329][CV2]Electric Cylinder PSN.2 time out,[M40329][CV2]電動缸位置2超時
OHCV_7,330,2,[M40330][CV2]Electric Cylinder PSN.3 time out,[M40330][CV2]電動缸位置3超時
OHCV_7,331,2,[M40331][CV2]Electric Cylinder PSN.4 time out,[M40331][CV2]電動缸位置4超時
OHCV_7,332,2,[M40332][CV2]Abnormal upstream entry,[M40332][CV2]上游異常進入
OHCV_7,333,2,[M40333][CV2]Downstream abnormal entry,[M40333][CV2]下游異常進入
OHCV_7,334,2,[M40334][CV2]Maintance door open,[M40334][CV2]維修門開啟
OHCV_7,335,2,[M40335][CV2]Task action repetition,[M40335][CV2]任務動作重複
OHCV_7,336,2,[M40336][CV2]Idle things,[M40336][CV2]空運轉有物
OHCV_7,337,2,[M40337][CV2]Handshake time out,[M40337][CV2]交握動作超時
OHCV_7,338,2,[M40338][CV2]Active time out,[M40338][CV2]動作超時
OHCV_7,339,2,[M40339][CV2]Active time out,[M40339][CV2]動作超時
OHCV_7,340,2,[M40340][CV2]Abnormal upstream handshake,[M40340][CV2]上游交握異常
OHCV_7,341,2,[M40341][CV2]Downstream handshake abnormal,[M40341][CV2]下游交握異常
OHCV_7,342,2,[M40342][CV2]OP put in BOX Postion error,[M40342][CV2]人員投入BOX位置異常
OHCV_7,343,2,[M40343][CV2]Received positioning timeout,[M40343][CV2]受入定位超時
OHCV_7,344,2,[M40344][CV2]Programing time out,[M40344][CV2]程序動作超時
OHCV_7,345,2,[M40345][CV2]Action task repetition,[M40345][CV2]動作任務重複
OHCV_7,346,2,[M40346][CV2],[M40346][CV2]
OHCV_7,347,2,[M40347][CV2],[M40347][CV2]
OHCV_7,348,2,[M40348][CV2],[M40348][CV2]
OHCV_7,349,2,[M40349][CV2],[M40349][CV2]
OHCV_7,350,2,[M40350][CV2]Power is not activated,[M40350][CV2]動力未啟動
OHCV_7,351,2,[M40351][CV2],[M40351][CV2]
OHCV_7,352,2,[M40352][CV2]SV motor error,[M40352][CV2]伺服異常警報
OHCV_7,353,2,[M40353][CV2],[M40353][CV2]
OHCV_7,354,2,[M40354][CV2],[M40354][CV2]
OHCV_7,355,2,[M40355][CV2]VCR error,[M40355][CV2]VCR異常警報
OHCV_7,356,2,[M40356][CV2]RFID error,[M40356][CV2]RFID異常警報
OHCV_7,357,2,[M40357][CV2],[M40357][CV2]
OHCV_7,358,2,[M40358][CV2]Postion 1 Sensor not ON,[M40358][CV2]位置1Sensor未ON
OHCV_7,359,2,[M40359][CV2]Postion 2 Sensor not ON,[M40359][CV2]位置2Sensor未ON
OHCV_7,360,2,[M40360][CV2]Postion 3 Sensor not ON,[M40360][CV2]位置3Sensor未ON
OHCV_7,361,2,[M40361][CV2]Postion 4 Sensor not ON,[M40361][CV2]位置4Sensor未ON
OHCV_7,362,2,[M40362][CV2]Postion 5 Sensor not ON,[M40362][CV2]位置5Sensor未ON
OHCV_7,363,2,[M40363][CV2]Postion 6 Sensor not ON,[M40363][CV2]位置6Sensor未ON
OHCV_7,364,2,[M40364][CV2]Postion 7 Sensor not ON,[M40364][CV2]位置7Sensor未ON
OHCV_7,365,2,[M40365][CV2]Postion 8 Sensor not ON,[M40365][CV2]位置8Sensor未ON
OHCV_7,366,2,[M40366][CV2]  0° Sensor not ON,[M40366][CV2]  0度Sensor未ON
OHCV_7,367,2,[M40367][CV2] 90° Sensor not ON,[M40367][CV2] 90度Sensor未ON
OHCV_7,368,2,[M40368][CV2]180° Sensor not ON,[M40368][CV2]180度Sensor未ON
OHCV_7,369,2,[M40369][CV2]270° Sensor not ON,[M40369][CV2]270度Sensor未ON
OHCV_7,370,2,[M40370][CV2],[M40370][CV2]
OHCV_7,371,2,[M40371][CV2],[M40371][CV2]
