OBJECT_ID,ALARM_ID,ALARM_LVL,ALARM_DESC,ALARM_DESC_TW
AGV_NODE,14065283,2,Collaboration Area,協作區
AGV_NODE,14024557,2,The compensation of encoder signal is too high in ABS mode,The compensation of encoder signal is too high in ABS mode
AGV_NODE,14018944,2,TMManager object initialization error,TMManager 物件初始化錯誤
AGV_NODE,14012550,2,Invalid Parameter,無效的參數
AGV_NODE,14012551,2,Over angle limit,超過角度極限
AGV_NODE,14016385,2,Undefined error code,未定義的錯誤代碼
AGV_NODE,14065286,2,[Error][Safety Function]J1 Position exceeds limit,第 1 軸位置超過限制
AGV_NODE,14019461,2,[Flow][Warning]Warning for Network path could not be access,警告，無法有效存取網路路徑
AGV_NODE,14019460,2,[Flow][Warning]Warning for String Format include Variables,警告，字串內含有變數使用
AGV_NODE,11004099,2,MoveManualCancel,MoveManualCancel
AGV_NODE,14006878,2,Align the x-y plane of tool frame with that of task frame failed,將工具座標系的 Z 軸垂直於工作座標系的 XY 平面失敗
AGV_NODE,14006879,2,Acquiring object avoidance point failed,取得避障點失敗
AGV_NODE,11004098,2,ResetProcessFail,ResetProcessFail
AGV_NODE,14006874,2,Parallel list number should be large than 1 in one dimension,"於方陣排列應用中,? 每個維度都至少要有 1 點"
AGV_NODE,14006875,2,Align the x-y plane of tool frame with that of base frame failed,將工具座標系的 x-y 平面與座標系的 x-y 平面對齊失敗
AGV_NODE,14006876,2,Illegal geometric plane data,幾何平面的資料錯誤
AGV_NODE,14006877,2,Align the x-y plane of tool frame with that of user defined frame failed,將工具座標系的 Z 軸垂直於使用者定義的 XY 平面失敗
AGV_NODE,12008320,2,ES off.,ES off.(請確認EQ端訊號)
AGV_NODE,12008321,2,GO off.,GO off.(請確認EQ端訊號)
AGV_NODE,14006872,2,Acquiring parallel list position failed,取得方陣排列點位失敗
AGV_NODE,14006873,2,"In parallel list application, at least two points coincides","於方陣排列應用中,? 至少有兩點重合"
AGV_NODE,13004105,2,LoadUnloadFail,LoadUnloadFail
AGV_NODE,13004104,2,DockNG,DockNG
AGV_NODE,13004100,2,e84chargeabnormal,e84chargeabnormal
AGV_NODE,13004103,2,chargerofffail,chargerofffail
AGV_NODE,13004102,2,chargeronfail,chargeronfail
AGV_NODE,14005471,2,Illegal robot configuration number,手臂姿態總數錯誤
AGV_NODE,14005470,2,Save robot configure file failed,儲存手臂參數檔失敗
AGV_NODE,14005473,2,Jacobian calculation failed,jacobian 矩陣計算失敗
AGV_NODE,14005472,2,"This function is dummy, just used for override","此函式無作用,? 僅提供 C++覆寫"
AGV_NODE,14005475,2,Speed transfer via Jacobian failed,經由 jacobian 矩陣轉換手臂速度失敗
AGV_NODE,14005474,2,Jacobian inverse failed,逆 jacobian 矩陣比計算失敗
AGV_NODE,14005477,2,Differential orientation transfer failed,方向微動量轉換失敗
AGV_NODE,14005476,2,Robot is at singular point,手臂位於奇異點
AGV_NODE,14005479,2,Forward dynamics computation failed,順向動力學計算失敗
AGV_NODE,14005478,2,The transfer between geometric and analytical Jacobian failed,解析與幾何 jacobian 互換失敗
AGV_NODE,14019218,2,[Error][Software]Missing Right Parentheses,缺少右括號? )
AGV_NODE,14019219,2,[Error][Flow]Missing Right Brackets,缺少右括號? ]
AGV_NODE,14005715,2,Visual move06 failed,支援視覺移動方式? move06? 失敗
AGV_NODE,14019210,2,[Error][Flow]Calculation is not a Number,運算必須是個數值
AGV_NODE,14019211,2,[Error][Flow]Calculation is not an Integer Number,運算必須是個整數值
AGV_NODE,14019212,2,[Error][Flow]Calculation is not a Variables,運算必須是個變數
AGV_NODE,14019213,2,[Flow][Error]Calculation is not an Integer Variables,運算必須是個整數變數
AGV_NODE,14019214,2,[Error][Software]Calculation is not a Boolean,運算必須是個布林值
AGV_NODE,14019215,2,"[Error][Flow]Data type is different, can not assign operation",型別不符合，無法做賦值指派
AGV_NODE,14019216,2,"[Error][Software]Data type is different, can not compare operation",型別不符合，無法做邏輯比對
AGV_NODE,14019217,2,[Error][Flow]Invalid Number Range,非法的型別數值範圍
AGV_NODE,14017920,2,[info.]Modbus object initializing,Modbus 物件初始化
AGV_NODE,14017921,2,Modbus socket read,Modbus socket 讀取
AGV_NODE,14017922,2,Modbus erro,Modbus 錯誤
AGV_NODE,14017923,2,[info.][com.]Modbus data wrote,Modbus 數據寫入
AGV_NODE,14017924,2,Modbus data received,收到 Modbus 數據
AGV_NODE,14017925,2,[info.]Modbus serial port open,Modbus serial port 開啟
AGV_NODE,14024503,2,Brake release failed.,制動器釋放的功能失效
AGV_NODE,11004105,2,ArmWorkAbnormal,ArmWorkAbnormal
AGV_NODE,14017417,2,Actioner execute robot failed,Actioner? 執行手臂失敗
AGV_NODE,14017026,2,"ProxyServer initialize failure, ServerParams error",Server 啟動 ServerParams 失敗
AGV_NODE,14065288,2,[Error][Safety Function]J1 Torque exceeds limit,第 1 軸力矩超過限制
AGV_NODE,14024490,2,The overcurrent is protected by current sensor of V phase,"V 相電流感應器,過電流保護"
AGV_NODE,14004592,2,HIM Command to shout down the robot system,系統正常關閉之命令
AGV_NODE,14024497,2,The communication of SPI is timeout,SPI? 通訊逾時
AGV_NODE,14004470,2,There is an Alarm in Blending Process in the Vision Servoing Block,視覺伺服運動路徑擬合過程中，產生錯誤
AGV_NODE,14024495,2,The communication of EtherCAT is timeout,EtherCAT 通訊逾時
AGV_NODE,11004103,2,ChargePoseInitFail,ChargePoseInitFail
AGV_NODE,14005236,2,End effector reconnection with robot failed,末端工具與手臂重新連結失敗
AGV_NODE,14024499,2,The watch dog of MCU is timeout,MCU 的看門狗計時器逾時
AGV_NODE,11004102,2,CameraInvokeAprilTagNG,
AGV_NODE,14024505,2,MOFSET NG,Mosfet 元件異常
AGV_NODE,14006643,2,Transfer between frame 0 and (i-1) failed,均質轉換於連桿座標 0 到 (i-1) 失敗
AGV_NODE,14008193,2,Camera in use,流程可能使用多線程且有發生編輯上邏輯錯誤
AGV_NODE,14008192,2,[Error][Hardware]Camera NOT found,找不到相機
AGV_NODE,14008195,2,[Error][Hardware]Camera is disconnected. Please check whether the connection of camera is broken or the USB slots are overloaded.,相機斷線
AGV_NODE,14008194,2,Unexpected error,不明原因
AGV_NODE,14008197,2,[Warning][User Setting]Missing Dongle Key: ??,授權鎖權限不足
AGV_NODE,14008196,2,Unmatched job version. The job was made by PreAPR version but current Vision is APR version,任務版本不合
AGV_NODE,14008199,2,Vision error,視覺錯誤
AGV_NODE,14008198,2,Grab image failed,取像錯誤紀錄
AGV_NODE,14024537,2,The connection sequence of UVW of motor is not correct,馬達 UVW 接線順序異常
AGV_NODE,12008251,2,VS_1 on.,VS_1 on.(請確認EQ端訊號)
AGV_NODE,11000129,2,Arm_RBNotInInitPos,Arm_RBNotInInitPos
AGV_NODE,11000128,2,Arm_NoRunning,Arm_NoRunning
AGV_NODE,14024536,2,The resistance of UVW of motor is abnormal,馬達 UVW 量測阻值異常
AGV_NODE,14005718,2,Illegal number of taking image data,"於 EIH? 校正程序中,? 取像次數錯誤"
AGV_NODE,14005719,2,The link frame attached with EIH camera does not match user's definition,相機連結的手臂連桿座標序號與使用者設定不同
AGV_NODE,14005714,2,Visual move15 failed,支援視覺移動方式? move15? 失敗
AGV_NODE,14024531,2,The origin of joint module is out of preset,"關節模組機構原點,超過機構零點範圍"
AGV_NODE,14005716,2,Visual move07 failed,支援視覺移動方式? move07? 失敗
AGV_NODE,14005717,2,Visual move17 failed,支援視覺移動方式? move17? 失敗
AGV_NODE,14005710,2,Inverse the interaction matrix failed,反? interaction? 矩陣失敗
AGV_NODE,14005711,2,Visual move03 failed,支援視覺移動方式? move03? 失敗
AGV_NODE,11004097,2,ResetArmDoorFail,ResetArmDoorFail
AGV_NODE,14024530,2,The magnet is NG judged by magnetic encoder,磁性編碼器偵測到磁鐵異常
AGV_NODE,12008254,2,GO off.,GO off.(請確認EQ端訊號)
AGV_NODE,12008255,2,L_REQ on.,L_REQ on.(請確認EQ端訊號)
AGV_NODE,12008256,2,U_REQ on.,U_REQ on.(請確認EQ端訊號)
AGV_NODE,12008257,2,VA on.,VA on.(請確認EQ端訊號)
AGV_NODE,12008250,2,VS_0 on.,VS_0 on.(請確認EQ端訊號)
AGV_NODE,14024533,2,The parameters for joint module are abnormal,馬達關節模組參數異常
AGV_NODE,12008252,2,HO_AVBL off.,HO_AVBL off.(請確認EQ端訊號)
AGV_NODE,12008253,2,ES off.,ES off.(請確認EQ端訊號)
AGV_NODE,14024532,2,The data in EEPROM is dislocated,EEPROM 內容有錯位
AGV_NODE,12008258,2,READY off.,READY off.(請確認EQ端訊號)
AGV_NODE,21000020,2,LeftCameraNoFrame,LeftCameraNoFrame(左側相機無回應請斷電重開)
AGV_NODE,14024552,2,The output of g sensor is NG,加速規輸出異常
AGV_NODE,14000342,2,Arm_Not found active,Arm_Not found active(手臂_無此Active)
AGV_NODE,14005723,2,Rotate around Y axis failed,手臂繞工具 Y 軸旋轉失敗
AGV_NODE,14006162,2,The visual servo damping factor should be positive,視覺伺服的收斂參數應為正
AGV_NODE,14006163,2,Acquiring joint velocity command (via two feature points) failed,經由兩個特徵點計算軸速度命令失敗
AGV_NODE,14006160,2,The DOF of image point must be 2,影像點自由度應為 2
AGV_NODE,14006161,2,Camera should be attached with flange/tool frame,相機應該與手臂法蘭或工具固定
AGV_NODE,14006164,2,Visual servo simulation test failed,視覺伺服模擬失敗
AGV_NODE,12008259,2,VS_0 on.,VS_0 on.(請確認EQ端訊號)
AGV_NODE,13000080,2,VisitStepPrecheckException,VisitStepPrecheckException
AGV_NODE,13000081,2,CstPositionError,CstPositionError
AGV_NODE,13000082,2,RecvRobotCommandEnd,RecvRobotCommandEnd
AGV_NODE,13000083,2,RobotErrorBeforeLDUD,RobotErrorBeforeLDUD
AGV_NODE,14005233,2,End effector parameters acquisition from end effector object failed,透過手臂物件取得末端工具參數失敗
AGV_NODE,12004166,2,GO off.,GO off.(請確認EQ端訊號)
AGV_NODE,14017414,2,Actioner write file error,Actioner? 寫檔錯誤
AGV_NODE,12004164,2,HO_AVBL off.,HO_AVBL off.(請確認EQ端訊號)
AGV_NODE,12004165,2,ES off.,ES off.(請確認EQ端訊號)
AGV_NODE,12004162,2,VS_0 on.,VS_0 on.(請確認EQ端訊號)
AGV_NODE,12004163,2,VS_1 on.,VS_1 on.(請確認EQ端訊號)
AGV_NODE,12004160,2,VA on.,VA on.(請確認EQ端訊號)
AGV_NODE,14004996,2,Illegal skew matrix,此矩陣不是反對稱矩陣
AGV_NODE,12000049,2,VS_0 on.,VS_0 on.(請確認EQ端訊號)
AGV_NODE,12000048,2,READY off.,READY off.(請確認EQ端訊號)
AGV_NODE,12065530,2,Gate type error.(Please check AGVM setting),Gate type error.(請確認EQ端訊號)(Please check AGVM setting)
AGV_NODE,12000047,2,VA on.,VA on.(請確認EQ端訊號)
AGV_NODE,12000046,2,U_REQ on.,U_REQ on.(請確認EQ端訊號)
AGV_NODE,12008260,2,VS_1 on.,VS_1 on.(請確認EQ端訊號)
AGV_NODE,14005232,2,Setting end effector parameters to robot object failed,末端工具參數設定失敗
AGV_NODE,11000019,2,Arm_GripError,Arm_GripError
AGV_NODE,11000018,2,Arm_GripLoss,Arm_GripLoss
AGV_NODE,11000017,2,Arm_GripInitFail,Arm_GripInitFail
AGV_NODE,11000016,2,Arm_GripInitError,Arm_GripInitError
AGV_NODE,14005722,2,Illegal number of changing robot posture,"於 EIH? 校正程序中,? 手臂改變姿態的次數錯誤"
AGV_NODE,14065491,2,[Error][Hardware]The origin of joint module is out of preset,"關節模組機構原點,超過機構零點範圍"
AGV_NODE,14065490,2,[Error][Hardware]The magnet is NG judged by magnetic encoder,磁性編碼器偵測到磁鐵異常
AGV_NODE,14065493,2,The parameters for joint module are abnormal,馬達關節模組參數異常
AGV_NODE,21000019,2,RightCameraNoFrame,RightCameraNoFrame(右側相機無回應請斷電重開)
AGV_NODE,14065495,2,Runin process R2: index calibration failed,Runin R2 index 校正失敗
AGV_NODE,14065494,2,The process of I2C control flow is out of control,I2C 控制流程發生異常
AGV_NODE,14065497,2,[Hardware][Error]The connection sequence of UVW of motor is not correct,馬達 UVW 接線順序異常
AGV_NODE,14065496,2,[Hardware][Error]The resistance of UVW of motor is abnormal,馬達 UVW 量測阻值異常
AGV_NODE,14065499,2,Runin process R4: UVW calibration result is out of limit,Runin R4: UVW 校正結果超過範圍
AGV_NODE,14065498,2,Runin process R2: the current in UVW phase is NG,Runin R2: UVW 電流相位大小異常
AGV_NODE,11004147,2,VisualServoWriteNG,VisualServoWriteNG
AGV_NODE,11004146,2,DefaultRouteStopStaionEmpty,DefaultRouteStopStaionEmpty
AGV_NODE,11004145,2,ArmDoorActionNG,ArmDoorActionNG
AGV_NODE,11004144,2,DoorActionNG,DoorActionNG
AGV_NODE,14017667,2,[Vision][Error]Vision Job file error,視覺任務文件錯誤
AGV_NODE,14017666,2,Vision SmartPick error,視覺智慧夾取功能錯誤
AGV_NODE,14017665,2,Vision is not initialized,視覺未校正
AGV_NODE,14017664,2,Vision server error,視覺服務器錯誤
AGV_NODE,14017669,2,Vision command format error,視覺命令格式錯誤
AGV_NODE,14017668,2,[Vision][Error]Vison job file not found,找不到視覺任務的檔案
AGV_NODE,13008256,2,J6PoseAbnormal,J6PoseAbnormal
AGV_NODE,11000262,2,Arm_AGVLPortPUTFail,Arm_AGVLPortPUTFail
AGV_NODE,14016398,2,Under FreeBot,FreeBot 中
AGV_NODE,11000260,2,Arm_CoverSensorError,Arm_CoverSensorError
AGV_NODE,11000261,2,Arm_AGVLPortGETFail,Arm_AGVLPortGETFail
AGV_NODE,14000151,2,Arm_DataSortNotSame,Arm_DataSortNotSame(手臂_原始資料排序不一)
AGV_NODE,14000150,2,Arm_DI2_SensorError,Arm_DI2_SensorError(手臂_DI2 Sensor 異常
AGV_NODE,11000264,2,Arm_EQPortPUTFail,Arm_EQPortPUTFail
AGV_NODE,14016399,2,[Error][Software]Delete project failed,刪除專案失敗
AGV_NODE,14000016,2,Arm_GripInitError,Arm_GripInitError(手臂_夾爪初始化異常)
AGV_NODE,14000017,2,Arm_GripInitFail,Arm_GripInitFail(手臂_夾爪初始化失敗)
AGV_NODE,14020480,2,No Error,無錯誤
AGV_NODE,14000018,2,Arm_GripLoss,Arm_GripLoss(手臂_夾爪夾取沒夾好)
AGV_NODE,14000019,2,Arm_GripError,Arm_GripError(手臂_夾爪夾取異常)
AGV_NODE,14065506,2,The magnetic encoder data is not stable in the position initialization process,位置校正過程編碼器圈數取值不穩定
AGV_NODE,14005703,2,Get current robot Cartesian posture failed,取得手臂目前卡式空間點位失敗
AGV_NODE,12008234,2,VS_1 on.,VS_1 on.(請確認EQ端訊號)
AGV_NODE,14004432,2,Power Board Lost Connection,電源控制板失去連線
AGV_NODE,14004433,2,Power Board Over Heat,電源控制板溫度超規
AGV_NODE,14004430,2,The S/N of the Joints does not match the default setting,軸關節序號與設定不符合
AGV_NODE,14004431,2,Power Board is Missing,電源控制板偵測失敗
AGV_NODE,14004436,2,The Current is still out of range under current limit constrain,48V電源已經限電流的情況下，再度超出限定電流
AGV_NODE,14004437,2,The Current is out of range in the 24V Power Supply,24V電源供應電流超規
AGV_NODE,14004434,2,?Robot performed Cat.1 stop.??,機器人一類停機
AGV_NODE,14004435,2,The Current or Voltage in the 48V Power Supply is out of range,48V電源供應的電流或是電壓超規
AGV_NODE,14018176,2,[Error][External Device]USB with correct name does not exist.,不存在正確名稱的 USB
AGV_NODE,14018177,2,[Error][Software]No Space for External Device,外部裝置空間不足
AGV_NODE,14004438,2,I/O Board Lost Connection,輸出入控制板失去連線
AGV_NODE,14004439,2,Joints Lost Connection,軸關節模組失去連線
AGV_NODE,14016391,2,[Hardware][Error]Robot is not connected,手臂未連接
AGV_NODE,13004137,2,AutoWhenRobotNotHome,AutoWhenRobotNotHome
AGV_NODE,12008235,2,TP3 timeout or EQ error.(HO_AVBL off),TP3 timeout or EQ error.(請確認EQ端訊號)(HO_AVBL off)
AGV_NODE,14019234,2,Parameter key is not exist,參數化索引鍵值不存在
AGV_NODE,14000128,2,Arm_NoRunning,Arm_NoRunning(手臂_沒有這個Running編號)
AGV_NODE,14000129,2,Arm_RBNotInInitPos,Arm_RBNotInInitPos(手臂_Robot沒有在初始位置)
AGV_NODE,13004136,2,ToPortIsFull,ToPortIsFull
AGV_NODE,14019235,2,Parameter value is invalid,參數化資料值錯誤
AGV_NODE,13004130,2,IncorrectRobotCommand,IncorrectRobotCommand
AGV_NODE,14005688,2,Illegal DOF of eye in hand transform,EIH? 轉換維度錯誤
AGV_NODE,13004132,2,AGVMConnectionAbnormal,AGVMConnectionAbnormal
AGV_NODE,13004133,2,RobotCmdWrongStation,RobotCmdWrongStation
AGV_NODE,17000004,2,DriverBoardExceptionError,DriverBoardExceptionError
AGV_NODE,14019232,2,[Error][Com.]Modbus read failed,Modbus 讀取失敗
AGV_NODE,14005689,2,Initialization of EIH calibration process failed,EIH? 校正程序初始化失敗
AGV_NODE,17000001,2,DriverBoardPortOpenFail,DriverBoardPortOpenFail
AGV_NODE,17000002,2,DriverBoardReadTimeout,DriverBoardReadTimeout
AGV_NODE,14019233,2,[Error][Com.]Modbus write failed,Modbus 寫入失敗
AGV_NODE,14016431,2,[info.]Connected to a new Proxy Server,連接到一個新的代理伺服器
AGV_NODE,14016430,2,[info.][System]Project Locked,專案已被鎖定
AGV_NODE,14016433,2,[Error][External Device]Force-Torque sensor open failed,力感測器裝置開啟失敗
AGV_NODE,14016432,2,Force-Torque sensor is not found,力感測器不存在
AGV_NODE,14016435,2,Delete Modbus Device failed,刪除 Modbus 裝置時錯誤
AGV_NODE,14016434,2,Set Modbus Device failed,設定 Modbus 裝置時錯誤
AGV_NODE,14016437,2,[Error][External Device]Force-Torque sensor data does not response,無法收到力感測器數據
AGV_NODE,14016436,2,Force-Torque sensor data is not updated,力感測器數據沒有變化
AGV_NODE,14016439,2,[Error][System]Set watch node failed,設定時間測試節點失敗
AGV_NODE,14016438,2,[info.]Point Type is Offline,點位是離線編程資料
AGV_NODE,14019231,2,[Error][Flow]Exception Error,專案執行錯誤
AGV_NODE,14065282,2,[Error][Safety Function]Power exceeds limit,
AGV_NODE,14065442,2,The acceleration on X direction of G sensor is out of range,加速規? X? 方向加速度超標
AGV_NODE,14065443,2,The acceleration on Y direction of G sensor is out of range,加速規? Y? 方向加速度超標
AGV_NODE,14065440,2,[Error][Hardware]The voltage on DCBUS is too low (40V),DCBUS? 低電壓? (40V)
AGV_NODE,14065441,2,[Error][Hardware]The voltage on DCBUS is too high (60V),DCBUS? 高電壓? (60V)
AGV_NODE,14065446,2,[Error][Hardware]The current in U phase of motor is too high,馬達 U 相過電流
AGV_NODE,14065447,2,[Error][Hardware]The current in V phase of motor is too high,馬達 V 相過電流
AGV_NODE,12016387,2,TA4 timeout(robot timeout).,TA4 timeout(robot timeout).(請確認EQ端訊號)
AGV_NODE,14065445,2,[Error][Hardware]The temperature on PCB is too high (90 degree Celsius),印刷電路板溫度超標(90 度 C)
AGV_NODE,14065448,2,[Error][Hardware]The current in W phase of motor is too high,馬達 W 相過電流
AGV_NODE,14065449,2,The overcurrent is protected by current sensor of U phase,"U 相電流感應器,過電流保護"
AGV_NODE,13008321,2,RobotNotAtInitPose,RobotNotAtInitPose
AGV_NODE,13008320,2,NoRunningID,NoRunningID
AGV_NODE,13008323,2,PSPLSensorAbnormal,PSPLSensorAbnormal
AGV_NODE,13008322,2,GripperNotRelease,GripperNotRelease
AGV_NODE,14005228,2,Illegal end effector serial number,此末端工具序號錯誤
AGV_NODE,14005229,2,This end effector is not on our list,此末端工具不在內建資料檔中
AGV_NODE,14005224,2,End effector data file does not yet been loaded,末端工具資料檔未載入
AGV_NODE,14005225,2,The end effector has existed already,此末端工具已經存在
AGV_NODE,14005226,2,At least one end effector should be selected for your task,你至少得選擇一個末端工具
AGV_NODE,14005227,2,Illegal end effector data format,此末端工具資料格式錯誤
AGV_NODE,14000263,2,Arm_EQPortGETFail,
AGV_NODE,14000262,2,Arm_AGVLPortPUTFail,
AGV_NODE,14000261,2,Arm_AGVLPortGETFail,
AGV_NODE,14000260,2,Arm_CoverSensorError,Arm_CoverSensorError(手臂_AGV開蓋Sesor異常)
AGV_NODE,14065312,2,[Error][Hardware]Solenoid current is NG,電磁閥電流異常
AGV_NODE,14065313,2,[Error][Hardware]Joint movement range is NG in brake release status,"解煞車時,關節模組轉動範圍異常"
AGV_NODE,14000265,2,Arm_RB_IPC_LAG,Arm_RB_IPC_LAG(RB_IPC_Lag請斷電重開)
AGV_NODE,14000264,2,Arm_EQPortPUTFail,Arm_EQPortPUTFail(EQ Port 置物失敗)
AGV_NODE,14012295,2,Detection point is out of safety space,偵測點落於安全空間之外
AGV_NODE,14012294,2,Incorrect command format,不正確的指令格式
AGV_NODE,14024353,2,Joint movement range is NG in brake release status,"解煞車時,關節模組轉動範圍異常"
AGV_NODE,14024352,2,Solenoid current is NG,電磁閥電流異常
AGV_NODE,14012291,2,[Error][User Setting]Failed to build operation space with the new plane,新增的安全平面在合併成工作區間時失敗
AGV_NODE,14012290,2,[Error][User Setting]Invalid cube points,無效的六面體設定點位
AGV_NODE,14012293,2,Invalid selected planes,選取特徵面無效
AGV_NODE,14012292,2,[Error][User Setting]Failed to build operation space with the new stop plane,新增的停止平面在合併成工作區間時失敗
AGV_NODE,13004135,2,FromPortIsEmpty,FromPortIsEmpty
AGV_NODE,14000037,2,Arm_GripperObject3,Arm_GripperObject3(手臂_夾爪物件種類3)
AGV_NODE,16000001,2,EncoderDataReadFail,EncoderDataReadFail
AGV_NODE,14004412,2,This Model is not supported,不支援目前此型別的機械手臂
AGV_NODE,14065285,2,[Error][Safety Function]TCP force exceeds limit,末端作用力超過限制
AGV_NODE,11000020,2,Arm_GripFail,Arm_GripFail
AGV_NODE,15000004,2,BatteryExceptionError,BatteryExceptionError
AGV_NODE,12008200,2,ES off.,ES off.(請確認EQ端訊號)
AGV_NODE,15000002,2,BatteryReadTimeout,BatteryReadTimeout
AGV_NODE,15000003,2,BatteryFormatError,BatteryFormatError
AGV_NODE,11000021,2,Arm_ReleaseError,Arm_ReleaseError
AGV_NODE,14006649,2,DH compensation failed,DH 補償失敗
AGV_NODE,14006648,2,Calculate DH compensation terms failed,DH 校正補償量計算失敗
AGV_NODE,14024539,2,Runin process R4: UVW calibration result is out of limit,Runin R4: UVW 校正結果超過範圍
AGV_NODE,14024538,2,Runin process R2: the current in UVW phase is NG,
AGV_NODE,11004101,2,ResetRouteInWrongState,
AGV_NODE,11004100,2,MoveManualCancelFail,
AGV_NODE,12008193,2,ES off.,ES off.(請確認EQ端訊號)
AGV_NODE,14024534,2,The process of I2C control flow is out of control,
AGV_NODE,14006641,2,Initialization of DH calibration process has not yet been done,DH 校正程序初始化尚未完成
AGV_NODE,14006640,2,Initialization of DH calibration process failed,DH 校正程序初始化失敗
AGV_NODE,14006647,2,DH calibration calculation (for 6DOF type robot) failed,"DH 校正計算失敗, 6 軸以上型態手臂"
AGV_NODE,14006646,2,DH calibration calculation (for SCARA type robot) failed,"DH 校正計算失敗, SCARA 型態手臂"
AGV_NODE,14006645,2,Transfer between frame 0 and i failed,均質轉換於連桿座標 0 到 i 失敗
AGV_NODE,14006644,2,Transfer between frame i and N failed,均質轉換於連桿座標 i 到 N 失敗
AGV_NODE,19000002,2,CassetteDoorAbnormalFail,CassetteDoorAbnormalFail
AGV_NODE,19000003,2,CassetteDoorCommandFail,CassetteDoorCommandFail
AGV_NODE,19000001,2,CassetteDoorInitFail,CassetteDoorInitFail
AGV_NODE,19000004,2,CassetteDoorNoSensorInfo,CassetteDoorNoSensorInfo
AGV_NODE,19000005,2,CassetteDoorControllerNoAnswer,CassetteDoorControllerNoAnswer
AGV_NODE,13008215,2,GripFailAfterRetry,GripFailAfterRetry
AGV_NODE,13008214,2,ReleaseFail,ReleaseFail
AGV_NODE,13008217,2,ReleaseSensorAbnormal,ReleaseSensorAbnormal
AGV_NODE,13008216,2,GripperOverPressure,GripperOverPressure
AGV_NODE,13008211,2,GripError,GripError
AGV_NODE,13008210,2,GripLoss,GripLoss
AGV_NODE,13008213,2,ReleaseError,ReleaseError
AGV_NODE,13008212,2,GripFail,GripFail
AGV_NODE,14016394,2,[info.]Robot is locked,手臂被鎖定
AGV_NODE,14016395,2,Set System Time failed,系統時間設定失敗
AGV_NODE,14016396,2,Set TCP failed,設定工具中心點失敗
AGV_NODE,14016397,2,File Transfer failed,傳檔失敗
AGV_NODE,14016390,2,Write SystemFile.ini failed,寫 SystemFile.ini fail
AGV_NODE,14004427,2,The Slave Numbers does not Match the Default Numbers,EtherCAT 偵測到的Slaves數量與預期的不符合
AGV_NODE,14016392,2,Illegal Privilege,必須具有管理身分
AGV_NODE,14016393,2,Log In/Out failed,管理者登入/登出失敗
AGV_NODE,14065287,2,[Error][Safety Function]J1 Velocity exceeds limit,第 1 軸速度超過限制
AGV_NODE,12000070,2,GO off.,GO off.(請確認EQ端訊號)
AGV_NODE,14005920,2,Move camera to target failed,移動相機至目標失敗
AGV_NODE,14017030,2,"ProxyServer initialize failure, OpenService error",Server 啟動 Service 失敗
AGV_NODE,11000024,2,Arm_GripperTooDeep,Arm_GripperTooDeep
AGV_NODE,11000025,2,Arm_GripperReleaseSensorError,Arm_GripperReleaseSensorError
AGV_NODE,14012545,2,Send data to Viewer failed,資料送達檢視錯誤
AGV_NODE,14012544,2,[Error][System]Can not connect to Viewer,無法連線檢視
AGV_NODE,14012547,2,Get invalid data from Viewer,取得檢視資料無效
AGV_NODE,14012546,2,Receive data from Viewer failed,接收檢視資料錯誤
AGV_NODE,22000004,2,LeftCameraNoFrame,
AGV_NODE,14012548,2,Get no data from Viewer,無取得檢視資料
AGV_NODE,14006642,2,Record Robot posture failed in DH calibration,"於 DH 校正程序中,? 紀錄手臂姿態失敗"
AGV_NODE,22000001,2,FrontCameraNoFrame,
AGV_NODE,22000002,2,BackCameraNoFrame,
AGV_NODE,22000003,2,RightCameraNoFrame,
AGV_NODE,14024548,2,"The position initialization process is timeout (""Z search"" is not finished)",位置校正逾時 (尚未完成 Z? 搜索)
AGV_NODE,14024549,2,The position initialization process is timeout,位置校正逾時
AGV_NODE,14019458,2,[Warning][Flow]Warning for String Format,警告，字串未使用雙引號
AGV_NODE,14019459,2,[Warning][Flow]Warning for Number Value maybe missing,警告，數值運算可能會有遺失
AGV_NODE,14024540,2,Runin process : G sensor calibration result is out of limit,Runin: 加速規校正結果超過範圍
AGV_NODE,14019457,2,[Warning][Flow]Warning Counter,警告訊息數量
AGV_NODE,14024542,2,Changing EtherCAT ESM when PDS is in OP mode,EtherCAT ESM 通訊狀態切換於 PDS OP? 工作狀態
AGV_NODE,14024543,2,Unknown EtherCAT ESM command,未知的 EtherCAT ESM 狀態切換指令
AGV_NODE,14024544,2,The voltage of DC bus is low in EtherCAT OP mode,"EtherCAT 即時通訊建立完成後,DC BUS? 電壓低"
AGV_NODE,14032780,2,[Error][Safety Function] Discrepancy was detected between dual channels of Robot Encoder Standstill Output Port.,機器人編碼器靜止輸出埠之雙通道間偵測到不相符結果
AGV_NODE,14024546,2,The magnetic encoder data is not stable in the position initialization process,位置校正過程編碼器圈數取值不穩定
AGV_NODE,14024547,2,"The joint angle between ""power on"" and ""position initialization"" exceeds limit",進入校正位置過程與開電位置距離超過範圍
AGV_NODE,12008339,2,L_REQ on.,L_REQ on.(請確認EQ端訊號)
AGV_NODE,12008338,2,GO off.,GO off.(請確認EQ端訊號)
AGV_NODE,12008337,2,ES off.,ES off.(請確認EQ端訊號)
AGV_NODE,12008336,2,TP3 timeout or EQ error.(HO_AVBL off),TP3 timeout or EQ error.(請確認EQ端訊號)(HO_AVBL off)
